,bigrams,counts
13001,"('stating', 'love')",1
13002,"('quiznos', 'fast')",1
13003,"('food', 'sandwich')",1
13004,"('chains', 'fav')",1
13005,"('fav', 'years')",1
13006,"('years', 'recently')",1
13007,"('back', 'reno')",1
13008,"('reno', '(yay)')",1
13009,"('(yay)', 'store')",1
13010,"('store', 'closest')",1
13011,"('closest', 'one')",1
13012,"('one', 'office')",1
13013,"('office', 'past')",1
13014,"('months', ""i've"")",1
13015,"(""i've"", 'several')",1
13016,"('today', 'last')",1
13017,"('last', 'almost')",1
13018,"('go', ""there's"")",1
13019,"(""there's"", 'least')",1
13020,"('eating', 'food')",1
13021,"('eating', 'soup')",1
13022,"('soup', 'set')",1
13023,"('set', 'bowl')",1
13024,"('bowl', '(not')",1
13025,"('(not', 'finished)')",1
13026,"('finished)', 'right')",1
13027,"('prep', 'counter')",1
13028,"('counter', 'help')",1
13029,"('help', 'another')",1
13030,"('employee', 'prep')",1
13031,"('prep', 'station')",1
13032,"('station', 'back')",1
13033,"('back', 'wall')",1
13034,"('wall', 'always')",1
13035,"('always', 'personal')",1
13036,"('personal', 'items')",1
13037,"('items', 'like')",1
13038,"('like', 'cell')",1
13039,"('cell', 'phones')",1
13040,"('phones', 'sodas')",1
13041,"('sodas', 'food')",1
13042,"('restaurants', '()')",1
13043,"('()', 'sitting')",1
13044,"('sitting', 'commented')",1
13045,"('commented', 'one')",1
13046,"('time', 'response')",1
13047,"('response', 'got')",1
13048,"('got', '""oh')",1
13049,"('""oh', 'use')",1
13050,"('use', 'prepare')",1
13051,"('prepare', 'food')",1
13052,"('food', 'anymore""')",1
13053,"('anymore""', ""wellit's"")",1
13054,"(""wellit's"", 'right')",1
13055,"('area', 'disgusting')",1
13056,"('disgusting', 'today')",1
13057,"('today', 'paid')",1
13058,"('paid', 'credit')",1
13059,"('card', 'told')",1
13060,"('told', 'woman')",1
13061,"('woman', 'rung')",1
13062,"('rung', 'wanted')",1
13063,"('wanted', 'receipt')",1
13064,"('receipt', 'threw')",1
13065,"('threw', 'trash')",1
13066,"('trash', 'reminded')",1
13067,"('reminded', 'wanted')",1
13068,"('wanted', 'apologized')",1
13069,"('apologized', 'reached')",1
13070,"('reached', 'garbage')",1
13071,"('garbage', 'pulled')",1
13072,"('pulled', 'gave')",1
13073,"('gave', 'grabbed')",1
13074,"('grabbed', 'next')",1
13075,"('behind', 'washing')",1
13076,"('hands', ""nowon't"")",1
13077,"(""nowon't"", 'back')",1
13078,"('back', 'two')",1
13079,"('stars', 'love')",1
13080,"('love', 'quizos')",1
13081,"('quizos', 'absolutely')",1
13082,"('absolutely', 'one,got')",1
13083,"('one,got', 'one')",1
13084,"('one', 'slowest')",1
13085,"('slowest', 'worst')",1
13086,"('worst', 'experiences')",1
13087,"('experiences', ""i've"")",1
13088,"(""i've"", 'firehouse')",1
13089,"('firehouse', 'last')",1
13090,"('last', '15')",1
13091,"('15', 'years')",1
13092,"('years', 'currently')",1
13093,"('currently', '9')",1
13094,"('9', 'employees')",1
13095,"('employees', 'lunch')",1
13096,"('line', 'every')",1
13097,"('table', 'full')",1
13098,"('full', '75%')",1
13099,"('75%', 'even')",1
13100,"('food', 'yet')",1
13101,"('yet', 'ordered')",1
13102,"('sub', '20mins')",1
13103,"('20mins', 'ago')",1
13104,"('waiting', 'three')",1
13105,"('employees', 'wandering')",1
13106,"('wandering', 'around')",1
13107,"('around', 'clueless')",1
13108,"('clueless', 'look')",1
13109,"('face', 'stop')",1
13110,"('stop', 'one,first')",1
13111,"('one,first', 'experience')",1
13112,"('experience', 'store')",1
13113,"('store', 'sub')",1
13114,"('sub', 'burnt')",1
13115,"('burnt', 'meatballs')",1
13116,"('meatballs', 'go')",1
13117,"('awhile', 'went')",1
13118,"('back', 'week')",1
13119,"('week', 'got')",1
13120,"('yesterday', 'surprised')",1
13121,"('surprised', 'see')",1
13122,"('see', 'little')",1
13123,"('little', 'steak')",1
13124,"('steak', 'went')",1
13125,"('back', 'today')",1
13126,"('ordered', 'six')",1
13127,"('inch', 'watched')",1
13128,"('employee', 'put')",1
13129,"('put', 'exact')",1
13130,"('exact', 'amount')",1
13131,"('amount', 'steak')",1
13132,"('sandwich', '6')",1
13133,"('inch', 'foot')",1
13134,"('long', 'getting')",1
13135,"('getting', 'amount')",1
13136,"('amount', ""i'm"")",1
13137,"(""i'm"", 'satisfied')",1
13138,"('satisfied', 'customer,tuesday')",1
13139,"('customer,tuesday', 'starving')",1
13140,"('starving', 'plethora')",1
13141,"('plethora', 'fast')",1
13142,"('restaurants', 'strip')",1
13143,"('strip', 'ulmerton')",1
13144,"('ulmerton', 'road:')",1
13145,"('road:', ""mcdonald's"")",1
13146,"('bell', ""wendy's"")",1
13147,"(""wendy's"", 'burger')",1
13148,"('king', ""arby's"")",1
13149,"(""arby's"", '-')",1
13150,"('-', '-')",1
13151,"('-', 'beckoning')",1
13152,"('beckoning', 'me')",1
13153,"('i', 'wanted')",1
13154,"('wanted', 'something')",1
13155,"('something', 'healthier')",1
13156,"('healthier', '-')",1
13157,"('-', 'luckily')",1
13158,"('luckily', 'found')",1
13159,"('found', 'subway')",1
13160,"('subway', 'resistance')",1
13161,"('resistance', 'junk')",1
13162,"('junk', 'food')",1
13163,"('food', 'rapidly')",1
13164,"('rapidly', 'waning')",1
13165,"('waning', 'passing')",1
13166,"('passing', 'minute')",1
13167,"('minute', 'hunger')",1
13168,"('hunger', 'gnawed')",1
13169,"('gnawed', 'away')",1
13170,"('away', 'stomach')",1
13171,"('stomach', 'reason')",1
13172,"('reason', 'they')",1
13173,"('they', 'soft')",1
13174,"('soft', 'limited')",1
13175,"('limited', 'special')",1
13176,"('special', 'availability')",1
13177,"('availability', 'lobster')",1
13178,"('lobster', 'sandwich')",1
13179,"('sounded', 'interesting')",1
13180,"('interesting', '-')",1
13181,"('-', 'thought')",1
13182,"('thought', '-')",1
13183,"('could', 'lobster')",1
13184,"('lobster', 'really')",1
13185,"('really', 'subway')",1
13186,"('went', 'good')",1
13187,"('good', 'ole')",1
13188,"('ole', 'solid')",1
13189,"('solid', 'go')",1
13190,"('-', '6')",1
13191,"('inch', 'tuna')",1
13192,"('tuna', 'wheat')",1
13193,"('wheat', 'cheese')",1
13194,"('cheese', 'lettucel')",1
13195,"('lettucel', 'tomatoes')",1
13196,"('onions', 'black')",1
13197,"('black', 'olives')",1
13198,"('olives', 'jalapenos')",1
13199,"('jalapenos', 'banana')",1
13200,"('hot', 'pepper')",1
13201,"('pepper', 'relish')",1
13202,"('relish', 'small')",1
13203,"('small', 'bag')",1
13204,"('bag', 'baked')",1
13205,"('baked', 'sun')",1
13206,"('sun', 'chips')",1
13207,"('chips', 'mmmmmmmmmmmmm,1')",1
13208,"('mmmmmmmmmmmmm,1', 'staff')",1
13209,"('staff', 'awesomely')",1
13210,"('awesomely', 'friendly')",1
13211,"('friendly', ""that's"")",1
13212,"(""that's"", 'get')",1
13213,"('stars', '2')",1
13214,"('2', 'call')",1
13215,"('call', 'subs')",1
13216,"('subs', 'hoagies')",1
13217,"('hoagies', 'reason')",1
13218,"('reason', '3')",1
13219,"('3', 'bread')",1
13220,"('bread', 'sort')",1
13221,"('sort', 'bland')",1
13222,"('bland', 'soft')",1
13223,"('soft', 'chewy')",1
13224,"('chewy', 'enough')",1
13225,"('enough', '4')",1
13226,"('4', 'get')",1
13227,"('cut', 'type')",1
13228,"('type', 'hoagie')",1
13229,"('hoagie', 'get')",1
13230,"('get', 'mikes')",1
13231,"('way', '5')",1
13232,"('5', 'best')",1
13233,"('best', 'thing')",1
13234,"('thing', 'menu')",1
13235,"('menu', 'cheesesteak')",1
13236,"('cheesesteak', '6')",1
13237,"('6', 'think')",1
13238,"('think', 'better')",1
13239,"('subway', 'comparable')",1
13240,"('comparable', 'slacks')",1
13241,"('slacks', 'better')",1
13242,"('better', 'primos')",1
13243,"('primos', '7')",1
13244,"('7', 'lots')",1
13245,"('lots', 'parking')",1
13246,"('parking', 'lots')",1
13247,"('lots', ""tv's,(4)"")",1
13248,"(""tv's,(4)"", '~')",1
13249,"('~', 'good')",1
13250,"('good', 'overall')",1
13251,"('overall', 'food')",1
13252,"('&', ""serviceit's"")",1
13253,"(""serviceit's"", 'located')",1
13254,"('next', 'game')",1
13255,"('game', 'stop;)')",1
13256,"('stop;)', 'our')",1
13257,"('our', 'menu:')",1
13258,"('menu:', '**')",1
13259,"('**', 'pink')",1
13260,"('pink', 'lemonade')",1
13261,"('lemonade', '+')",1
13262,"('+', 'unsweetened')",1
13263,"('unsweetened', 'black')",1
13264,"('black', 'tea')",1
13265,"('tea', '=')",1
13266,"('=', 'homemade')",1
13267,"('homemade', '""arnold')",1
13268,"('""arnold', 'palmer""')",1
13269,"('palmer""', '=')",1
13270,"('=', '(5)')",1
13271,"('(5)', 'excellent')",1
13272,"('excellent', '**')",1
13273,"('**', 'black')",1
13274,"('black', 'angus')",1
13275,"('angus', 'steak')",1
13276,"('steak', 'jalapeno')",1
13277,"('jalapeno', 'cheddar')",1
13278,"('cheddar', 'roll')",1
13279,"('roll', '=')",1
13280,"('good', 'especially')",1
13281,"('especially', 'add')",1
13282,"('add', '3')",1
13283,"('3', 'pepper')",1
13284,"('pepper', 'sauce;)')",1
13285,"('sauce;)', '**')",1
13286,"('**', 'chicken')",1
13287,"('chicken', 'noodle')",1
13288,"('noodle', 'soup')",1
13289,"('**', 'turkey')",1
13290,"('turkey', 'sonoma')",1
13291,"('sonoma', 'flatbread')",1
13292,"('flatbread', '=')",1
13293,"('**', 'broccoli')",1
13294,"('**', 'chocolate')",1
13295,"('chocolate', 'chunk')",1
13296,"('chunk', 'cookie')",1
13297,"('cookie', '=')",1
13298,"('good', '*')",1
13299,"('*', 'cobb')",1
13300,"('cobb', 'wrap')",1
13301,"('wrap', '=')",1
13302,"('=', '(3)')",1
13303,"('(3)', 'ok,sandwich')",1
13304,"('ok,sandwich', 'mess')",1
13305,"('mess', ""there's"")",1
13306,"(""there's"", 'new')",1
13307,"('new', 'crew')",1
13308,"('crew', ""they're"")",1
13309,"('kind', 'jerks')",1
13310,"('jerks', 'coupon')",1
13311,"('coupon', 'acted')",1
13312,"('like', 'dollar')",1
13313,"('dollar', 'saved')",1
13314,"('saved', 'literally')",1
13315,"('literally', 'going')",1
13316,"('going', 'bankrupt,fantastic')",1
13317,"('bankrupt,fantastic', 'food')",1
13318,"('food', 'especially')",1
13319,"('especially', 'barbecue')",1
13320,"('barbecue', 'brisket')",1
13321,"('also', 'special')",1
13322,"('special', 'drink')",1
13323,"('machine', 'multiple')",1
13324,"('multiple', 'flavors,subway')",1
13325,"('flavors,subway', 'lacks')",1
13326,"('lacks', 'customer')",1
13327,"('service', 'felt')",1
13328,"('like', 'girl')",1
13329,"('girl', 'waited')",1
13330,"('us', 'rude')",1
13331,"('rude', 'acted')",1
13332,"('acted', 'daughter')",1
13333,"('daughter', 'inconveniencing')",1
13334,"('inconveniencing', 'talking')",1
13335,"('talking', 'male')",1
13336,"('male', 'friend')",1
13337,"('friend', 'keeping')",1
13338,"('keeping', 'company')",1
13339,"('company', 'think')",1
13340,"('think', 'stick')",1
13341,"('stick', 'getting')",1
13342,"('getting', 'hoagies')",1
13343,"('hoagies', 'wawa,work')",1
13344,"('wawa,work', 'downtown')",1
13345,"('downtown', 'needed')",1
13346,"('lunch', 'stopped')",1
13347,"('stopped', 'around')",1
13348,"('around', '12:15')",1
13349,"('12:15', 'pm')",1
13350,"('pm', '3')",1
13351,"('front', 'able')",1
13352,"('able', 'order')",1
13353,"('desk', '15')",1
13354,"('minutes', 'downside')",1
13355,"('downside', 'bread')",1
13356,"('little', 'dry,staff')",1
13357,"('dry,staff', 'friendly')",1
13358,"('friendly', 'atmosphere')",1
13359,"('great', 'honestly')",1
13360,"('honestly', 'fan')",1
13361,"('fan', ""subway's"")",1
13362,"(""subway's"", 'food')",1
13363,"('food', 'hence')",1
13364,"('hence', 'meh')",1
13365,"('meh', 'like')",1
13366,"('subway', 'find')",1
13367,"('find', 'better')",1
13368,"('area', 'clean')",1
13369,"('well', 'lit')",1
13370,"('lit', 'lounge')",1
13371,"('lounge', 'chairs')",1
13372,"('chairs', 'tables')",1
13373,"('tables', 'wifi')",1
13374,"('wifi', 'enjoy,outside')",1
13375,"('enjoy,outside', 'subway')",1
13376,"('location', 'looks')",1
13377,"('looks', 'little')",1
13378,"('dirty', 'side')",1
13379,"('side', 'however')",1
13380,"('however', 'inside')",1
13381,"('inside', 'quite')",1
13382,"('clean', 'almost')",1
13383,"('almost', 'immaculately')",1
13384,"('immaculately', 'clean')",1
13385,"('staff', 'extremely')",1
13386,"('extremely', 'friendly')",1
13387,"('friendly', 'skimp')",1
13388,"('skimp', 'sandwich')",1
13389,"('sandwich', 'condiments')",1
13390,"('condiments', 'literally')",1
13391,"('literally', 'served')",1
13392,"('served', 'smile')",1
13393,"('smile', 'located')",1
13394,"('located', 'near')",1
13395,"('near', 'intersection')",1
13396,"('intersection', 'city')",1
13397,"('city', 'park')",1
13398,"('avenue', 'orleans')",1
13399,"('orleans', 'avenue')",1
13400,"('avenue', 'park')",1
13401,"('avenue', 'place')",1
13402,"('place', 'strip')",1
13403,"('mall', 'perfect')",1
13404,"('perfect', 'location')",1
13405,"('location', 'live')",1
13406,"('live', '""south')",1
13407,"('""south', 'side""')",1
13408,"('side""', 'lakeview')",1
13409,"('lakeview', 'north')",1
13410,"('north', 'side')",1
13411,"('side', 'mid')",1
13412,"('city', 'student')",1
13413,"('student', 'delgado')",1
13414,"('delgado', 'community')",1
13415,"('community', 'college')",1
13416,"('college', 'the')",1
13417,"('the', 'thing')",1
13418,"('thing', 'keeps')",1
13419,"('keeps', 'keeps')",1
13420,"('keeps', '5')",1
13421,"('star', 'rating')",1
13422,"('rating', 'dirty')",1
13423,"('dirty', 'parking')",1
13424,"('lot', 'think')",1
13425,"('think', 'building')",1
13426,"('building', 'managaer')",1
13427,"('managaer', 'invest')",1
13428,"('invest', 'little')",1
13429,"('little', 'money')",1
13430,"('money', 'landscaping')",1
13431,"('landscaping', 'trash')",1
13432,"('trash', 'removal,people')",1
13433,"('removal,people', 'work')",1
13434,"('nice', 'brenda')",1
13435,"('brenda', 'especially')",1
13436,"('especially', 'awesome')",1
13437,"('awesome', 'thank')",1
13438,"('thank', 'guys,fresh')",1
13439,"('guys,fresh', 'food')",1
13440,"('staff', 'one')",1
13441,"('one', 'stores')",1
13442,"('stores', 'quite')",1
13443,"('quite', 'fast')",1
13444,"('fast', 'store')",1
13445,"('store', 'visited')",1
13446,"('visited', 'place')",1
13447,"('place', 'immaculate')",1
13448,"('immaculate', 'conveniently')",1
13449,"('conveniently', 'located')",1
13450,"('next', 'starbucks')",1
13451,"('starbucks', 'we')",1
13452,"('love', 'oil')",1
13453,"('vinegar', 'mixture')",1
13454,"('mixture', 'italian')",1
13455,"('italian', 'they')",1
13456,"('they', 'running')",1
13457,"('running', 'special')",1
13458,"('special', 'subs')",1
13459,"('since', 'opened')",1
13460,"('opened', 'happy')",1
13461,"('happy', 'find')",1
13462,"('find', 'got')",1
13463,"('got', 'meals')",1
13464,"('meals', 'like')",1
13465,"('like', '2')",1
13466,"('2', 'bucks')",1
13467,"('bucks', 'it')",1
13468,"('it', 'appear')",1
13469,"('appear', 'someone')",1
13470,"('someone', 'community')",1
13471,"('community', 'minded')",1
13472,"('minded', 'according')",1
13473,"('according', 'information')",1
13474,"('information', 'work')",1
13475,"('work', 'ms')",1
13476,"('ms', 'delaware')",1
13477,"('delaware', 'believe')",1
13478,"('believe', ""that's"")",1
13479,"(""that's"", 'nice')",1
13480,"('nice', 'see')",1
13481,"('see', 'made')",1
13482,"('made', 'loyal')",1
13483,"('loyal', 'customer')",1
13484,"('customer', 'guys')",1
13485,"('guys', 'best')",1
13486,"('best', 'thanks')",1
13487,"('thanks', 'lot,like')",1
13488,"('lot,like', 'jimmy')",1
13489,"('johns', 'location')",1
13490,"('location', 'sucks')",1
13491,"('sucks', 'last')",1
13492,"('come', 'drive')",1
13493,"('thru', ""i've"")",1
13494,"('waited', 'waited')",1
13495,"('waited', 'one')",1
13496,"('one', 'took')",1
13497,"('order', 'disabled')",1
13498,"('disabled', 'husband')",1
13499,"('husband', 'go')",1
13500,"('today', 'one')",1
13501,"('working', 'drive')",1
13502,"('thru', 'paying')",1
13503,"('paying', 'attention')",1
13504,"('attention', 'really')",1
13505,"('inconvenient', 'mom')",1
13506,"('mom', 'newborn')",1
13507,"('newborn', 'two')",1
13508,"('two', 'year')",1
13509,"('old', 'husband')",1
13510,"('husband', 'achilles')",1
13511,"('achilles', 'injury')",1
13512,"('injury', ""i'd"")",1
13513,"('stars', 'possible,ordered')",1
13514,"('possible,ordered', 'sandwich')",1
13515,"('sandwich', 'forever')",1
13516,"('forever', 'ago')",1
13517,"('still', 'gotten')",1
13518,"('gotten', 'enough')",1
13519,"('enough', 'time')",1
13520,"('time', 'leave')",1
13521,"('leave', '1')",1
13522,"('review', 'yelp')",1
13523,"('yelp', 'moving')",1
13524,"('moving', 'fast')",1
13525,"('fast', 'enough')",1
13526,"('enough', 'mention')",1
13527,"('mention', 'stand-off-ish')",1
13528,"('stand-off-ish', 'rude')",1
13529,"('rude', 'us')",1
13530,"('like', 'repeat')",1
13531,"('order', 'million')",1
13532,"('million', 'times')",1
13533,"('times', 'place')",1
13534,"('needs', 'better')",1
13535,"('better', 'management')",1
13536,"('management', 'asap')",1
13537,"('asap', 'okay,years')",1
13538,"('okay,years', 'ago')",1
13539,"('ago', ""quizno's"")",1
13540,"(""quizno's"", 'never')",1
13541,"('never', 'made')",1
13542,"('made', 'pound')",1
13543,"('pound', 'sense')",1
13544,"('sense', 'charge')",1
13545,"('charge', '$8')",1
13546,"('$8', 'dollars')",1
13547,"('dollars', ""subway's"")",1
13548,"(""subway's"", '$5')",1
13549,"('$5', 'toaster')",1
13550,"('toaster', 'now')",1
13551,"('now', 'subway')",1
13552,"('subway', 'toaster')",1
13553,"('toaster', 'wawa')",1
13554,"('wawa', 'everybody')",1
13555,"('everybody', 'else')",1
13556,"('else', '2007')",1
13557,"('2007', 'recently')",1
13558,"('recently', 'friend')",1
13559,"('friend', 'little')",1
13560,"('little', 'time')",1
13561,"('time', 'everything')",1
13562,"('everything', 'closed')",1
13563,"('closed', 'area')",1
13564,"('area', 'dragged')",1
13565,"('dragged', ""quizno's"")",1
13566,"(""quizno's"", 'i')",1
13567,"('i', 'kinda')",1
13568,"('kinda', 'impressed')",1
13569,"('impressed', 'still')",1
13570,"('still', 'paying')",1
13571,"('paying', 'could')",1
13572,"('could', 'sit-down')",1
13573,"('sit-down', 'casual')",1
13574,"('casual', 'dining')",1
13575,"('dining', 'lunch')",1
13576,"('lunch', 'combo')",1
13577,"('combo', 'includes')",1
13578,"('includes', 'decent')",1
13579,"('decent', 'cesar')",1
13580,"('cesar', 'salad')",1
13581,"('salad', 'drink')",1
13582,"('sandwich', 'selection')",1
13583,"('selection', 'much')",1
13584,"('better', 'growing')",1
13585,"('growing', 'disappointment')",1
13586,"('disappointment', 'subway')",1
13587,"('think', ""might've"")",1
13588,"(""might've"", 'traded')",1
13589,"('traded', 'sides')",1
13590,"('sides', 'become')",1
13591,"('become', ""quizno's"")",1
13592,"(""quizno's"", 'guy')",1
13593,"('guy', 'comes')",1
13594,"('done', 'fast,friendly')",1
13595,"('fast,friendly', 'staff')",1
13596,"('clean', 'separate')",1
13597,"('separate', 'large')",1
13598,"('large', 'dining')",1
13599,"('area', 'like')",1
13600,"('like', ""can't"")",1
13601,"('enough', 'pleasant')",1
13602,"('pleasant', 'staff')",1
13603,"('staff', 'toppings')",1
13604,"('toppings', 'fresh,first')",1
13605,"('fresh,first', 'timer')",1
13606,"('timer', 'tried')",1
13607,"('tried', 'veggie')",1
13608,"('veggie', 'got')",1
13609,"('got', 'say-')",1
13610,"('say-', 'sub')",1
13611,"('sub', 'fantastic')",1
13612,"('fantastic', 'it')",1
13613,"('it', 'tasted')",1
13614,"('tasted', 'yummy')",1
13615,"('yummy', '95%')",1
13616,"('95%', 'hot')",1
13617,"('hot', 'sauce,good')",1
13618,"('sauce,good', 'subway')",1
13619,"('could', 'nice')",1
13620,"('nice', 'clean')",1
13621,"('clean', 'emplyees')",1
13622,"('emplyees', 'friendly')",1
13623,"('made', 'jeff')",1
13624,"('jeff', 'polite')",1
13625,"('polite', 'knowlageable')",1
13626,"('knowlageable', 'quck')",1
13627,"('quck', 'easy')",1
13628,"('easy', 'dinner')",1
13629,"('dinner', 'feed')",1
13630,"('feed', 'family,ordered')",1
13631,"('family,ordered', 'chicken')",1
13632,"('chicken', 'salad')",1
13633,"('salad', 'unfortunately')",1
13634,"('unfortunately', 'messed')",1
13635,"('order', 'swamped')",1
13636,"('swamped', 'catering')",1
13637,"('catering', 'orders')",1
13638,"('orders', 'day')",1
13639,"('day', ""we're"")",1
13640,"(""we're"", 'quick')",1
13641,"('fix', 'mistake')",1
13642,"('could', 'fresher')",1
13643,"('fresher', 'restaurant')",1
13644,"('restaurant', 'clean,locally')",1
13645,"('clean,locally', 'owned')",1
13646,"('owned', 'franchise')",1
13647,"('franchise', 'one')",1
13648,"('one', 'cleanest')",1
13649,"('cleanest', 'definitely')",1
13650,"('definitely', 'friendliest')",1
13651,"('friendliest', 'subway')",1
13652,"('restaurant', 'visited')",1
13653,"('visited', 'food')",1
13654,"('made', 'perfectly,big')",1
13655,"('perfectly,big', 'jm')",1
13656,"('jm', 'fan')",1
13657,"('fan', 'took')",1
13658,"('took', 'expectant')",1
13659,"('expectant', 'daughter')",1
13660,"('daughter', 'today')",1
13661,"('today', 'lunch')",1
13662,"('lunch', 'feel')",1
13663,"('like', 'food')",1
13664,"('poisoning', 'felt')",1
13665,"('felt', 'sick')",1
13666,"('sick', 'finished')",1
13667,"('finished', '6""')",1
13668,"('6""', 'sandwich')",1
13669,"('sandwich', '""turkey""')",1
13670,"('""turkey""', 'daughter')",1
13671,"('daughter', 'ate')",1
13672,"('ate', 'half')",1
13673,"('half', 'club')",1
13674,"('club', 'sick')",1
13675,"('sick', ""disappointedwon't"")",1
13676,"(""disappointedwon't"", 'back')",1
13677,"('back', 'hendersonville')",1
13678,"('hendersonville', 'jm,horrible')",1
13679,"('jm,horrible', 'service')",1
13680,"('service', 'tried')",1
13681,"('tried', 'order')",1
13682,"('order', 'custom')",1
13683,"('custom', 'sub')",1
13684,"('sub', 'refused')",1
13685,"('make', 'employee')",1
13686,"('said', '""if')",1
13687,"('""if', 'menu')",1
13688,"('menu', ""i'm"")",1
13689,"(""i'm"", 'making')",1
13690,"('making', 'it""')",1
13691,"('it""', 'words')",1
13692,"('words', 'ignorant')",1
13693,"('ignorant', '10')",1
13694,"('10', 'subways')",1
13695,"('subways', 'within')",1
13696,"('within', '2')",1
13697,"('miles', 'chance')",1
13698,"('chance', 'ever')",1
13699,"('ever', 'come')",1
13700,"('come', 'back,wonderful')",1
13701,"('back,wonderful', 'delivery;')",1
13702,"('delivery;', 'fast')",1
13703,"('service', '(just')",1
13704,"('(just', 'advertised)')",1
13705,"('advertised)', 'delicious')",1
13706,"('sandwich', 'stayed')",1
13707,"('stayed', 'together')",1
13708,"('together', 'ate')",1
13709,"('ate', 'delectable')",1
13710,"('delectable', 'bite')",1
13711,"('bite', 'prices')",1
13712,"('prices', 'remain')",1
13713,"('remain', 'consistent')",1
13714,"('consistent', 'competitive')",1
13715,"('competitive', 'sandwich')",1
13716,"('market', 'yet')",1
13717,"('yet', 'better')",1
13718,"('better', 'friendly')",1
13719,"('friendly', 'delivery')",1
13720,"('delivery', 'comes')",1
13721,"('comes', 'along,finally')",1
13722,"('along,finally', 'gave')",1
13723,"('subs', 'went')",1
13724,"('went', 'new')",1
13725,"('york', 'sub')",1
13726,"('sub', 'consisted')",1
13727,"('consisted', 'pastrami')",1
13728,"('pastrami', 'corn')",1
13729,"('corn', 'beef')",1
13730,"('beef', 'katz')",1
13731,"('katz', 'deli')",1
13732,"('deli', 'good')",1
13733,"('good', 'fast')",1
13734,"('food', 'firehouse')",1
13735,"('firehouse', 'definitely')",1
13736,"('definitely', 'lot')",1
13737,"('better', 'blimpies')",1
13738,"('blimpies', 'subways')",1
13739,"('subways', ""i'll"")",1
13740,"(""i'll"", 'back,eat')",1
13741,"('back,eat', 'regularly')",1
13742,"('regularly', 'lunch')",1
13743,"('lunch', 'place')",1
13744,"('packed', 'enough')",1
13745,"('keep', 'line')",1
13746,"('moving', 'consistent')",1
13747,"('sandwiches', 'friendly')",1
13748,"('employees', 'highly')",1
13749,"('highly', 'recommend,got')",1
13750,"('recommend,got', 'nicest')",1
13751,"('nicest', 'employees')",1
13752,"('employees', 'subway')",1
13753,"('ever', 'hands')",1
13754,"('hands', 'clean')",1
13755,"('clean', '(')",1
13756,"('(', 'walked')",1
13757,"('walked', 'one')",1
13758,"('employees', 'cleaning')",1
13759,"('cleaning', 'top')",1
13760,"('top', 'soft')",1
13761,"('soft', 'drink')",1
13762,"('drink', 'machine),hey')",1
13763,"('machine),hey', 'sandwiches')",1
13764,"('good', ""i'll"")",1
13765,"('stars', 'ordered')",1
13766,"('club', 'since')",1
13767,"('since', 'avocado')",1
13768,"('avocado', 'zero')",1
13769,"('zero', 'avocado')",1
13770,"('avocado', 'found')",1
13771,"('found', 'fail,love')",1
13772,"('fail,love', 'food')",1
13773,"('subway', 'choose')",1
13774,"('choose', 'food')",1
13775,"('food', 'want')",1
13776,"('want', 'almost')",1
13777,"('almost', 'type')",1
13778,"('type', 'breadthe')",1
13779,"('breadthe', 'food')",1
13780,"('great', 'also')",1
13781,"('also', 'pizza')",1
13782,"('pizza', 'salad')",1
13783,"('salad', 'people')",1
13784,"('nice', 'especially')",1
13785,"('especially', 'owner')",1
13786,"('owner', 'place')",1
13787,"('clean', 'would')",1
13788,"('recommend', 'place')",1
13789,"('place', 'people')",1
13790,"('people', 'want')",1
13791,"('one', ""i've,place"")",1
13792,"(""i've,place"", 'try')",1
13793,"('try', 'give')",1
13794,"('give', 'bread')",1
13795,"('bread', 'lots')",1
13796,"('lots', 'moldbad')",1
13797,"('moldbad', 'attitude')",1
13798,"('attitude', 'dirty')",1
13799,"('dirty', 'never,twice')",1
13800,"('never,twice', 'different')",1
13801,"('different', 'staff')",1
13802,"('times', 'however')",1
13803,"('however', 'gotten')",1
13804,"('gotten', 'vibe')",1
13805,"('vibe', 'customers')",1
13806,"('customers', 'bother')",1
13807,"('bother', 'staff')",1
13808,"('staff', ""men's"")",1
13809,"('restroom', 'occupied')",1
13810,"('occupied', '30')",1
13811,"('mins', 'one')",1
13812,"('one', 'team')",1
13813,"('member', 'taking')",1
13814,"('taking', 'could')",1
13815,"('could', 'truly')",1
13816,"('truly', 'epic')",1
13817,"('epic', 'shit-so')",1
13818,"('shit-so', 'husband')",1
13819,"('husband', 'use')",1
13820,"('use', 'ladies')",1
13821,"('ladies', 'wash')",1
13822,"('hands', 'another')",1
13823,"('another', 'team')",1
13824,"('member', ""child's"")",1
13825,"(""child's"", 'high')",1
13826,"('high', 'chair')",1
13827,"('chair', 'pulled')",1
13828,"('pulled', 'booth')",1
13829,"('booth', 'behind')",1
13830,"('us', 'could')",1
13831,"('could', 'stretch')",1
13832,"('stretch', 'sleep')",1
13833,"('sleep', 'play')",1
13834,"('play', 'phone')",1
13835,"('phone', 'despite')",1
13836,"('despite', '4')",1
13837,"('5', 'team')",1
13838,"('members', 'standing')",1
13839,"('around', 'one')",1
13840,"('one', 'really')",1
13841,"('wanted', 'take')",1
13842,"('guy', 'stocking')",1
13843,"('stocking', 'chips')",1
13844,"('chips', 'told')",1
13845,"('told', 'us')",1
13846,"('us', 'hold')",1
13847,"('hold', 'could')",1
13848,"('could', 'finish')",1
13849,"('finish', 'went')",1
